condition_id;user_id;phase;interaction;rank;product_id;product_name;nutri_score;nutri_score_numeric;mean_nutri_top5
1;6772635d620fb499e8d268e6;before;3;5;503;Pork with mac and cheese, beetroot & fried eggplant;E;1;1.0
1;6773edcbb205d22a2e097948;after;1;1;273;Steak strips with bulgur, tomatoes & sweet corn;C;3;3.0
1;6773edcbb205d22a2e097948;after;1;2;350;Bbq ribs in basil sauce over butter rice;C;3;3.0
1;6773edcbb205d22a2e097948;after;1;3;358;Pork belly loaded fries plate with sweet corn;C;3;3.0
1;6773edcbb205d22a2e097948;after;1;4;297;Crispy Meatballs bowl with buttered corn;C;3;3.0
1;6773edcbb205d22a2e097948;after;1;5;338;Steak strips with garlic butter noodles, asparagus, bell peppers & peas;C;3;3.0
1;6773edcbb205d22a2e097948;before;1;1;273;Steak strips with bulgur, tomatoes & sweet corn;C;3;3.0
1;6773edcbb205d22a2e097948;before;1;2;350;Bbq ribs in basil sauce over butter rice;C;3;3.0
1;6773edcbb205d22a2e097948;before;1;3;358;Pork belly loaded fries plate with sweet corn;C;3;3.0
1;6773edcbb205d22a2e097948;before;1;4;297;Crispy Meatballs bowl with buttered corn;C;3;3.0
1;6773edcbb205d22a2e097948;before;1;5;338;Steak strips with garlic butter noodles, asparagus, bell peppers & peas;C;3;3.0
1;6773edcbb205d22a2e097948;before;2;1;343;Pork belly with wild rice, caramelized onions, peas & broccoli;C;3;3.0
1;6773edcbb205d22a2e097948;before;2;2;274;Tangy Pork belly over quinoa;C;3;3.0
1;6773edcbb205d22a2e097948;before;2;3;356;Herb Veal over polenta;C;3;3.0
1;6773edcbb205d22a2e097948;before;2;4;332;Meatballs and eggplant polenta mix;C;3;3.0
1;6773edcbb205d22a2e097948;before;2;5;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.0
1;6773edcbb205d22a2e097948;before;3;1;306;Roasted ham and cauliflower udon noodles mix;C;3;3.0
1;6773edcbb205d22a2e097948;before;3;2;271;Pork in lemon herb sauce over mac and cheese;C;3;3.0
1;6773edcbb205d22a2e097948;before;3;3;272;rispy sausage with wild rice, cauliflower & tomatoes;C;3;3.0
1;6773edcbb205d22a2e097948;before;3;4;328;Cheesy lamb with fried rice, beetroot, sweet corn & onions;C;3;3.0
1;6773edcbb205d22a2e097948;before;3;5;314;Veal with couscous, kale, cauliflower & tomatoes;C;3;3.0
1;6779432466bae4912f58dd58;after;1;1;570;Creamy Fried tofu over mac and cheese;E;1;2.2
1;6779432466bae4912f58dd58;after;1;2;168;Buttery Whitefish over brown rice;B;4;2.2
1;6779432466bae4912f58dd58;after;1;3;547;Creamy whitefish pasta with vegetables;E;1;2.2
1;6779432466bae4912f58dd58;after;1;4;175;Tangy Salmon with green beans & barley;B;4;2.2
1;6779432466bae4912f58dd58;after;1;5;573;Crispy Trout bowl with squash;E;1;2.2
1;6779432466bae4912f58dd58;before;1;1;168;Buttery Whitefish over brown rice;B;4;3.6
1;6779432466bae4912f58dd58;before;1;2;570;Creamy Fried tofu over mac and cheese;E;1;3.6
1;6779432466bae4912f58dd58;before;1;3;18;Black beans and beetroot polenta mix;A;5;3.6
1;6779432466bae4912f58dd58;before;1;4;130;Seitan with bulgur, squash, zucchini & leeks;B;4;3.6
1;6779432466bae4912f58dd58;before;1;5;132;Mediterranean Hake over gnocchi;B;4;3.6
1;6779432466bae4912f58dd58;before;2;1;515;Cheese omelette and caramelized onions mac and cheese mix;E;1;2.8
1;6779432466bae4912f58dd58;before;2;2;566;Hake in cheese sauce over mac and cheese;E;1;2.8
1;6779432466bae4912f58dd58;before;2;3;161;Shrimp tempura with couscous, celery, carrots & sweet corn;B;4;2.8
1;6779432466bae4912f58dd58;before;2;4;193;Kidney beans with wild rice, eggplant, zucchini & bell peppers;B;4;2.8
1;6779432466bae4912f58dd58;before;2;5;211;Paneer over rice with cauliflower & pesto;B;4;2.8
1;6779432466bae4912f58dd58;before;3;1;542;Seitan with butter rice & fried peppers;E;1;3.0
1;6779432466bae4912f58dd58;before;3;2;88;Salmon in tomato sauce over potatoes;A;5;3.0
1;6779432466bae4912f58dd58;before;3;3;574;Kidney beans and green beans buttery mashed potatoes mix;E;1;3.0
1;6779432466bae4912f58dd58;before;3;4;152;Mediterranean Tempeh over barley;B;4;3.0
1;6779432466bae4912f58dd58;before;3;5;173;Tuna in olive oil dressing over brown rice;B;4;3.0
1;6783ebc2e89b75d66d952f41;after;1;1;469;Mackerel and bell peppers cheesy potatoes mix;D;2;2.2
1;6783ebc2e89b75d66d952f41;after;1;2;324;Cheesy trout with quinoa, asparagus & broccoli;C;3;2.2
1;6783ebc2e89b75d66d952f41;after;1;3;376;Tangy Sausage over creamy pasta;D;2;2.2
1;6783ebc2e89b75d66d952f41;after;1;4;382;Pork belly in bbq sauce over cheesy potatoes;D;2;2.2
1;6783ebc2e89b75d66d952f41;after;1;5;415;Tuna with loaded fries, fried peppers & cauliflower;D;2;2.2
1;6783ebc2e89b75d66d952f41;before;1;1;469;Mackerel and bell peppers cheesy potatoes mix;D;2;2.2
1;6783ebc2e89b75d66d952f41;before;1;2;324;Cheesy trout with quinoa, asparagus & broccoli;C;3;2.2
1;6783ebc2e89b75d66d952f41;before;1;3;376;Tangy Sausage over creamy pasta;D;2;2.2
1;6783ebc2e89b75d66d952f41;before;1;4;382;Pork belly in bbq sauce over cheesy potatoes;D;2;2.2
1;6783ebc2e89b75d66d952f41;before;1;5;415;Tuna with loaded fries, fried peppers & cauliflower;D;2;2.2
1;6783ebc2e89b75d66d952f41;before;2;1;466;Herb Roasted ham over buttery mashed potatoes;D;2;3.0
1;6783ebc2e89b75d66d952f41;before;2;2;106;Steak strips with barley, asparagus, mushrooms & cabbage;A;5;3.0
1;6783ebc2e89b75d66d952f41;before;2;3;256;Crispy Mackerel bowl with spinach;C;3;3.0
1;6783ebc2e89b75d66d952f41;before;2;4;360;Cheesy mackerel with gnocchi, leeks & peas;C;3;3.0
1;6783ebc2e89b75d66d952f41;before;2;5;430;Sausage and asparagus fried rice mix;D;2;3.0
1;6783ebc2e89b75d66d952f41;before;3;1;449;Pork bowl with creamy pasta & vegetables;D;2;2.0
1;6783ebc2e89b75d66d952f41;before;3;2;372;Lamb with butter rice, leeks, sweet corn & eggplant;D;2;2.0
1;6783ebc2e89b75d66d952f41;before;3;3;441;Cod with loaded fries, caramelized onions & zucchini;D;2;2.0
1;6783ebc2e89b75d66d952f41;before;3;4;414;Smoky Roasted ham over fried rice;D;2;2.0
1;6783ebc2e89b75d66d952f41;before;3;5;413;Veal with mac and cheese and tomatoes;D;2;2.0
1;678f891d24aaca1f40d5cb0e;after;1;1;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0
1;678f891d24aaca1f40d5cb0e;after;1;2;345;Smoked turkey fried rice plate with peas;C;3;3.0
1;678f891d24aaca1f40d5cb0e;after;1;3;307;Creamy Fried chicken over buttery mashed potatoes;C;3;3.0
1;678f891d24aaca1f40d5cb0e;after;1;4;247;Chicken in soy sauce over creamy pasta;C;3;3.0
1;678f891d24aaca1f40d5cb0e;after;1;5;257;Turkey in pesto over mac and cheese;C;3;3.0
1;678f891d24aaca1f40d5cb0e;before;1;1;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0
1;678f891d24aaca1f40d5cb0e;before;1;2;345;Smoked turkey fried rice plate with peas;C;3;3.0
1;678f891d24aaca1f40d5cb0e;before;1;3;307;Creamy Fried chicken over buttery mashed potatoes;C;3;3.0
1;678f891d24aaca1f40d5cb0e;before;1;4;247;Chicken in soy sauce over creamy pasta;C;3;3.0
1;678f891d24aaca1f40d5cb0e;before;1;5;257;Turkey in pesto over mac and cheese;C;3;3.0
1;678f891d24aaca1f40d5cb0e;before;2;1;311;Smoked turkey and asparagus loaded fries mix;C;3;3.0
1;678f891d24aaca1f40d5cb0e;before;2;2;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;3.0
1;678f891d24aaca1f40d5cb0e;before;2;3;279;Duck brown rice plate with mushrooms;C;3;3.0
1;678f891d24aaca1f40d5cb0e;before;2;4;321;Chickpeas in chimichurri over polenta;C;3;3.0
1;678f891d24aaca1f40d5cb0e;before;2;5;326;Cheese omelette in ginger soy glaze over mac and cheese;C;3;3.0
1;678f891d24aaca1f40d5cb0e;before;3;1;303;Duck with potatoes and zucchini;C;3;2.4
1;678f891d24aaca1f40d5cb0e;before;3;2;599;Paneer creamy pasta with leeks, sweet corn & broccoli;E;1;2.4
1;678f891d24aaca1f40d5cb0e;before;3;3;435;Lentils with garlic butter noodles, leeks, fried eggplant & tomatoes;D;2;2.4
1;678f891d24aaca1f40d5cb0e;before;3;4;305;Tofu with creamy pasta, broccoli & cabbage;C;3;2.4
1;678f891d24aaca1f40d5cb0e;before;3;5;325;Creamy Fried tofu over garlic butter noodles;C;3;2.4
1;67d80b3db0cac8b1bd982fb2;after;1;1;354;Chicken and bell peppers sweet potatoes mix;C;3;3.0
1;67d80b3db0cac8b1bd982fb2;after;1;2;247;Chicken in soy sauce over creamy pasta;C;3;3.0
1;67d80b3db0cac8b1bd982fb2;after;1;3;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0
1;67d80b3db0cac8b1bd982fb2;after;1;4;307;Creamy Fried chicken over buttery mashed potatoes;C;3;3.0
1;67d80b3db0cac8b1bd982fb2;after;1;5;257;Turkey in pesto over mac and cheese;C;3;3.0
1;67d80b3db0cac8b1bd982fb2;before;1;1;354;Chicken and bell peppers sweet potatoes mix;C;3;3.0
1;67d80b3db0cac8b1bd982fb2;before;1;2;247;Chicken in soy sauce over creamy pasta;C;3;3.0
1;67d80b3db0cac8b1bd982fb2;before;1;3;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0
1;67d80b3db0cac8b1bd982fb2;before;1;4;307;Creamy Fried chicken over buttery mashed potatoes;C;3;3.0
1;67d80b3db0cac8b1bd982fb2;before;1;5;257;Turkey in pesto over mac and cheese;C;3;3.0
1;67d80b3db0cac8b1bd982fb2;before;2;1;300;Sesame Smoked turkey over bulgur;C;3;2.8
1;67d80b3db0cac8b1bd982fb2;before;2;2;279;Duck brown rice plate with mushrooms;C;3;2.8
1;67d80b3db0cac8b1bd982fb2;before;2;3;311;Smoked turkey and asparagus loaded fries mix;C;3;2.8
1;67d80b3db0cac8b1bd982fb2;before;2;4;411;Fried chicken with cheesy potatoes, sweet corn & creamed spinach;D;2;2.8
1;67d80b3db0cac8b1bd982fb2;before;2;5;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.8
1;67d80b3db0cac8b1bd982fb2;before;3;1;341;Buttery Turkey with bell peppers & bulgur;C;3;3.2
1;67d80b3db0cac8b1bd982fb2;before;3;2;303;Duck with potatoes and zucchini;C;3;3.2
1;67d80b3db0cac8b1bd982fb2;before;3;3;214;Duck in lemon herb sauce over bulgur;B;4;3.2
1;67d80b3db0cac8b1bd982fb2;before;3;4;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;3.2
1;67d80b3db0cac8b1bd982fb2;before;3;5;205;Duck over bulgur;B;4;3.2
1;6841980da8c85ab15dc2fc4dromeo;after;1;1;154;Smoked turkey gnocchi plate with broccoli;B;4;2.6
1;6841980da8c85ab15dc2fc4dromeo;after;1;2;470;Shrimp with loaded fries & vegetables;D;2;2.6
1;6841980da8c85ab15dc2fc4dromeo;after;1;3;51;Tempeh in ginger soy glaze over potatoes;A;5;2.6
1;6841980da8c85ab15dc2fc4dromeo;after;1;4;494;Meatballs in cream sauce over garlic butter noodles;E;1;2.6
1;6841980da8c85ab15dc2fc4dromeo;after;1;5;487;Roasted Eggs with fried peppers & garlic butter noodles;E;1;2.6
1;6841980da8c85ab15dc2fc4dromeo;before;1;1;6;Chicken barley plate with bell peppers;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;1;2;7;Duck with pasta and asparagus;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;1;3;9;Tangy Kidney beans over rice;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;1;4;11;Trout in chimichurri over udon noodles;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;1;5;13;Veal barley plate with onions;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;2;1;12;Cod with wild rice and cabbage;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;2;2;17;Sesame Seared tuna with squash & wild rice;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;2;3;24;Mediterranean Steak strips bowl;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;2;4;30;Chicken bowl with sweet corn;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;2;5;34;Anchovies barley plate with eggplant;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;3;1;5;Sausage in tomato sauce over wild rice;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;3;2;10;Cod with vegetables & wild rice;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;3;3;16;Zesty Lentils over rice;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;3;4;23;Smoky Mackerel bowl with squash;A;5;5.0
1;6841980da8c85ab15dc2fc4dromeo;before;3;5;26;Shrimp tempura over wild rice;A;5;5.0
1;695c0670de1faedbce882831;after;1;1;380;Grilled Shrimp tempura bowl with squash;D;2;1.6
1;695c0670de1faedbce882831;after;1;2;470;Shrimp with loaded fries & vegetables;D;2;1.6
1;695c0670de1faedbce882831;after;1;3;459;Shrimp loaded fries plate;D;2;1.6
1;695c0670de1faedbce882831;after;1;4;597;Shrimp in ranch sauce over loaded fries;E;1;1.6
1;695c0670de1faedbce882831;after;1;5;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.6
1;695c0670de1faedbce882831;before;1;1;380;Grilled Shrimp tempura bowl with squash;D;2;1.6
1;695c0670de1faedbce882831;before;1;2;470;Shrimp with loaded fries & vegetables;D;2;1.6
1;695c0670de1faedbce882831;before;1;3;459;Shrimp loaded fries plate;D;2;1.6
1;695c0670de1faedbce882831;before;1;4;597;Shrimp in ranch sauce over loaded fries;E;1;1.6
1;695c0670de1faedbce882831;before;1;5;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.6
1;695c0670de1faedbce882831;before;2;1;399;Grilled Shrimp tempura with eggplant & cheesy potatoes;D;2;1.8
1;695c0670de1faedbce882831;before;2;2;309;Calamari in tahini sauce over udon noodles;C;3;1.8
1;695c0670de1faedbce882831;before;2;3;395;Shrimp with fried rice, sweet corn & bell peppers;D;2;1.8
1;695c0670de1faedbce882831;before;2;4;582;Shrimp and asparagus cheesy potatoes mix;E;1;1.8
1;695c0670de1faedbce882831;before;2;5;510;Shrimp and zucchini cheesy potatoes mix;E;1;1.8
1;695c0670de1faedbce882831;before;3;1;439;Shrimp tempura & butter rice mix;D;2;2.2
1;695c0670de1faedbce882831;before;3;2;467;Shrimp with loaded fries and fried eggplant;D;2;2.2
1;695c0670de1faedbce882831;before;3;3;378;Crispy Shrimp over creamy pasta;D;2;2.2
1;695c0670de1faedbce882831;before;3;4;388;Calamari in cream sauce over creamy pasta;D;2;2.2
1;695c0670de1faedbce882831;before;3;5;320;Shrimp tempura with couscous and bell peppers;C;3;2.2
1;695c0b495401e21ebd0d17c8;after;1;1;377;Smoked turkey bowl with cabbage;D;2;2.8
1;695c0b495401e21ebd0d17c8;after;1;2;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;2.8
1;695c0b495401e21ebd0d17c8;after;1;3;247;Chicken in soy sauce over creamy pasta;C;3;2.8
1;695c0b495401e21ebd0d17c8;after;1;4;307;Creamy Fried chicken over buttery mashed potatoes;C;3;2.8
1;695c0b495401e21ebd0d17c8;after;1;5;345;Smoked turkey fried rice plate with peas;C;3;2.8
1;695c0b495401e21ebd0d17c8;before;1;1;377;Smoked turkey bowl with cabbage;D;2;2.8
1;695c0b495401e21ebd0d17c8;before;1;2;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;2.8
1;695c0b495401e21ebd0d17c8;before;1;3;247;Chicken in soy sauce over creamy pasta;C;3;2.8
1;695c0b495401e21ebd0d17c8;before;1;4;307;Creamy Fried chicken over buttery mashed potatoes;C;3;2.8
1;695c0b495401e21ebd0d17c8;before;1;5;345;Smoked turkey fried rice plate with peas;C;3;2.8
1;695c0b495401e21ebd0d17c8;before;2;1;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;2.8
1;695c0b495401e21ebd0d17c8;before;2;2;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.8
1;695c0b495401e21ebd0d17c8;before;2;3;411;Fried chicken with cheesy potatoes, sweet corn & creamed spinach;D;2;2.8
1;695c0b495401e21ebd0d17c8;before;2;4;300;Sesame Smoked turkey over bulgur;C;3;2.8
1;695c0b495401e21ebd0d17c8;before;2;5;279;Duck brown rice plate with mushrooms;C;3;2.8
1;695c0b495401e21ebd0d17c8;before;3;1;303;Duck with potatoes and zucchini;C;3;2.4
1;695c0b495401e21ebd0d17c8;before;3;2;390;Roasted Duck bowl with fried peppers;D;2;2.4
1;695c0b495401e21ebd0d17c8;before;3;3;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;2.4
1;695c0b495401e21ebd0d17c8;before;3;4;341;Buttery Turkey with bell peppers & bulgur;C;3;2.4
1;695c0b495401e21ebd0d17c8;before;3;5;417;Mediterranean Turkey over cheesy potatoes;D;2;2.4
