condition_id,user_id,phase,interaction,rank,product_id,product_name,nutri_score
6,5f0219dce0d2de3a5179d1aa,before,2,4,430,Sausage and asparagus fried rice mix,D
6,5f0219dce0d2de3a5179d1aa,before,2,5,491,Meatballs and loaded fries mix,E
6,5f0219dce0d2de3a5179d1aa,before,3,1,446,Veal and spinach cheesy potatoes mix,D
6,5f0219dce0d2de3a5179d1aa,before,3,2,387,Roasted Veal bowl with caramelized onions,D
6,5f0219dce0d2de3a5179d1aa,before,3,3,424,Smoky Pork belly over creamy pasta,D
6,5f0219dce0d2de3a5179d1aa,before,3,4,449,Pork bowl with creamy pasta & vegetables,D
6,5f0219dce0d2de3a5179d1aa,before,3,5,372,"Lamb with butter rice, leeks, sweet corn & eggplant",D
6,5f58c306ee03f104eb88bae3,after,1,1,386,Smoky Pork belly with buttered corn & creamy pasta,D
6,5f58c306ee03f104eb88bae3,after,1,2,383,Tangy Meatballs with buttered corn & fried rice,D
6,5f58c306ee03f104eb88bae3,after,1,3,593,Bbq ribs mac and cheese plate with fried eggplant,E
6,5f58c306ee03f104eb88bae3,after,1,4,538,Pork with buttery mashed potatoes and asparagus,E
6,5f58c306ee03f104eb88bae3,after,1,5,217,"Roasted beef with couscous, mushrooms, carrots & peas",B
6,5f58c306ee03f104eb88bae3,after,2,1,464,Crispy Beef over butter rice,D
6,5f58c306ee03f104eb88bae3,after,2,2,450,"Veal with butter rice, spinach & fried eggplant",D
6,5f58c306ee03f104eb88bae3,after,2,3,522,Sesame Bbq ribs bowl with eggplant,E
6,5f58c306ee03f104eb88bae3,after,2,4,171,Roasted Veal with celery & sweet potatoes,B
6,5f58c306ee03f104eb88bae3,after,2,5,595,Mediterranean Meatballs with squash & creamy pasta,E
6,5f58c306ee03f104eb88bae3,after,3,1,387,Roasted Veal bowl with caramelized onions,D
6,5f58c306ee03f104eb88bae3,after,3,2,508,Zesty Meatballs bowl with creamed spinach,E
6,5f58c306ee03f104eb88bae3,after,3,3,131,Crispy Pork with green beans & brown rice,B
6,5f58c306ee03f104eb88bae3,after,3,4,503,"Pork with mac and cheese, beetroot & fried eggplant",E
6,5f58c306ee03f104eb88bae3,after,3,5,477,Creamy Lamb bowl with caramelized onions,D
6,5f58c306ee03f104eb88bae3,before,1,1,593,Bbq ribs mac and cheese plate with fried eggplant,E
6,5f58c306ee03f104eb88bae3,before,1,2,538,Pork with buttery mashed potatoes and asparagus,E
6,5f58c306ee03f104eb88bae3,before,1,3,386,Smoky Pork belly with buttered corn & creamy pasta,D
6,5f58c306ee03f104eb88bae3,before,1,4,383,Tangy Meatballs with buttered corn & fried rice,D
6,5f58c306ee03f104eb88bae3,before,1,5,590,Crispy Veal over buttery mashed potatoes,E
6,5f58c306ee03f104eb88bae3,before,2,1,464,Crispy Beef over butter rice,D
6,5f58c306ee03f104eb88bae3,before,2,2,450,"Veal with butter rice, spinach & fried eggplant",D
6,5f58c306ee03f104eb88bae3,before,2,3,522,Sesame Bbq ribs bowl with eggplant,E
6,5f58c306ee03f104eb88bae3,before,2,4,595,Mediterranean Meatballs with squash & creamy pasta,E
6,5f58c306ee03f104eb88bae3,before,2,5,572,Roasted ham and spinach mac and cheese mix,E
6,5f58c306ee03f104eb88bae3,before,3,1,508,Zesty Meatballs bowl with creamed spinach,E
6,5f58c306ee03f104eb88bae3,before,3,2,387,Roasted Veal bowl with caramelized onions,D
6,5f58c306ee03f104eb88bae3,before,3,3,503,"Pork with mac and cheese, beetroot & fried eggplant",E
6,5f58c306ee03f104eb88bae3,before,3,4,596,Pork in four cheese sauce over butter rice,E
6,5f58c306ee03f104eb88bae3,before,3,5,557,Roasted Meatballs over mac and cheese,E
6,5f6c69c8ef3322000b04fc6a,after,1,1,470,Shrimp with loaded fries & vegetables,D
6,5f6c69c8ef3322000b04fc6a,after,1,2,380,Grilled Shrimp tempura bowl with squash,D
6,5f6c69c8ef3322000b04fc6a,after,1,3,459,Shrimp loaded fries plate,D
6,5f6c69c8ef3322000b04fc6a,after,1,4,44,Mediterranean Shrimp over wild rice,A
6,5f6c69c8ef3322000b04fc6a,after,1,5,67,Quinoa bowl with shrimp tempura & lemon herb sauce,A
6,5f6c69c8ef3322000b04fc6a,after,2,1,340,Tangy Shrimp tempura over butter rice,C
6,5f6c69c8ef3322000b04fc6a,after,2,2,339,"Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli",C
6,5f6c69c8ef3322000b04fc6a,after,2,3,309,Calamari in tahini sauce over udon noodles,C
6,5f6c69c8ef3322000b04fc6a,after,2,4,70,Shrimp tempura with potatoes & vegetables,A
6,5f6c69c8ef3322000b04fc6a,after,2,5,395,"Shrimp with fried rice, sweet corn & bell peppers",D
6,5f6c69c8ef3322000b04fc6a,after,3,1,320,Shrimp tempura with couscous and bell peppers,C
6,5f6c69c8ef3322000b04fc6a,after,3,2,262,"Calamari with potatoes, carrots & broccoli",C
6,5f6c69c8ef3322000b04fc6a,after,3,3,75,Shrimp in tomato sauce with spinach & barley,A
6,5f6c69c8ef3322000b04fc6a,after,3,4,439,Shrimp tempura & butter rice mix,D
6,5f6c69c8ef3322000b04fc6a,after,3,5,378,Crispy Shrimp over creamy pasta,D
6,5f6c69c8ef3322000b04fc6a,before,1,1,470,Shrimp with loaded fries & vegetables,D
6,5f6c69c8ef3322000b04fc6a,before,1,2,380,Grilled Shrimp tempura bowl with squash,D
6,5f6c69c8ef3322000b04fc6a,before,1,3,459,Shrimp loaded fries plate,D
6,5f6c69c8ef3322000b04fc6a,before,1,4,578,Shrimp tempura over butter rice,E
6,5f6c69c8ef3322000b04fc6a,before,1,5,563,Shrimp tempura with fried rice and squash,E
6,5f6c69c8ef3322000b04fc6a,before,2,1,340,Tangy Shrimp tempura over butter rice,C
6,5f6c69c8ef3322000b04fc6a,before,2,2,339,"Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli",C
6,5f6c69c8ef3322000b04fc6a,before,2,3,395,"Shrimp with fried rice, sweet corn & bell peppers",D
6,5f6c69c8ef3322000b04fc6a,before,2,4,399,Grilled Shrimp tempura with eggplant & cheesy potatoes,D
6,5f6c69c8ef3322000b04fc6a,before,2,5,309,Calamari in tahini sauce over udon noodles,C
6,5f6c69c8ef3322000b04fc6a,before,3,1,439,Shrimp tempura & butter rice mix,D
6,5f6c69c8ef3322000b04fc6a,before,3,2,378,Crispy Shrimp over creamy pasta,D
6,5f6c69c8ef3322000b04fc6a,before,3,3,320,Shrimp tempura with couscous and bell peppers,C
6,5f6c69c8ef3322000b04fc6a,before,3,4,262,"Calamari with potatoes, carrots & broccoli",C
6,5f6c69c8ef3322000b04fc6a,before,3,5,388,Calamari in cream sauce over creamy pasta,D
6,5ffe0751a3b25844a41e8d1d,after,1,1,589,Creamy smoked turkey bowl with cabbage,E
6,5ffe0751a3b25844a41e8d1d,after,1,2,345,Smoked turkey fried rice plate with peas,C
6,5ffe0751a3b25844a41e8d1d,after,1,3,578,Shrimp tempura over butter rice,E
6,5ffe0751a3b25844a41e8d1d,after,1,4,253,Zesty Fried chicken with green beans & garlic butter noodles,C
6,5ffe0751a3b25844a41e8d1d,after,1,5,337,Chicken and broccoli loaded fries mix,C
6,5ffe0751a3b25844a41e8d1d,after,2,1,280,"Fried chicken with loaded fries, fried onions & cauliflower",C
6,5ffe0751a3b25844a41e8d1d,after,2,2,311,Smoked turkey and asparagus loaded fries mix,C
6,5ffe0751a3b25844a41e8d1d,after,2,3,569,Smoked turkey in cheese sauce over garlic butter noodles,E
6,5ffe0751a3b25844a41e8d1d,after,2,4,585,"Chicken bowl with fried rice, tomatoes, asparagus & fried peppers",E
6,5ffe0751a3b25844a41e8d1d,after,2,5,339,"Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli",C
6,5ffe0751a3b25844a41e8d1d,after,3,1,262,"Calamari with potatoes, carrots & broccoli",C
6,5ffe0751a3b25844a41e8d1d,after,3,2,303,Duck with potatoes and zucchini,C
6,5ffe0751a3b25844a41e8d1d,after,3,3,545,Buttery Calamari over fried rice,E
6,5ffe0751a3b25844a41e8d1d,after,3,4,546,Tangy Fried chicken with spinach & cheesy potatoes,E
6,5ffe0751a3b25844a41e8d1d,after,3,5,341,Buttery Turkey with bell peppers & bulgur,C
6,5ffe0751a3b25844a41e8d1d,before,1,1,589,Creamy smoked turkey bowl with cabbage,E
6,5ffe0751a3b25844a41e8d1d,before,1,2,578,Shrimp tempura over butter rice,E
6,5ffe0751a3b25844a41e8d1d,before,1,3,563,Shrimp tempura with fried rice and squash,E
6,5ffe0751a3b25844a41e8d1d,before,1,4,597,Shrimp in ranch sauce over loaded fries,E
6,5ffe0751a3b25844a41e8d1d,before,1,5,345,Smoked turkey fried rice plate with peas,C
6,5ffe0751a3b25844a41e8d1d,before,2,1,569,Smoked turkey in cheese sauce over garlic butter noodles,E
6,5ffe0751a3b25844a41e8d1d,before,2,2,585,"Chicken bowl with fried rice, tomatoes, asparagus & fried peppers",E
6,5ffe0751a3b25844a41e8d1d,before,2,3,580,Buttery duck bowl with vegetables,E
6,5ffe0751a3b25844a41e8d1d,before,2,4,582,Shrimp and asparagus cheesy potatoes mix,E
6,5ffe0751a3b25844a41e8d1d,before,2,5,520,Creamy calamari with pasta & vegetables,E
6,5ffe0751a3b25844a41e8d1d,before,3,1,545,Buttery Calamari over fried rice,E
6,5ffe0751a3b25844a41e8d1d,before,3,2,262,"Calamari with potatoes, carrots & broccoli",C
6,5ffe0751a3b25844a41e8d1d,before,3,3,546,Tangy Fried chicken with spinach & cheesy potatoes,E
6,5ffe0751a3b25844a41e8d1d,before,3,4,303,Duck with potatoes and zucchini,C
6,5ffe0751a3b25844a41e8d1d,before,3,5,496,Shrimp tempura cheesy potatoes plate ,E
6,602ff7a159d28fdae8d5db62,after,1,1,371,"Turkey with creamy pasta, peas, asparagus & tomatoes",D
6,602ff7a159d28fdae8d5db62,after,1,2,141,"Turkey with pasta, bell peppers & kale",B
6,602ff7a159d28fdae8d5db62,after,1,3,373,Duck with loaded fries and bell peppers,D
6,602ff7a159d28fdae8d5db62,after,1,4,375,Duck and buttered corn mac and cheese mix,D
6,602ff7a159d28fdae8d5db62,after,1,5,377,Smoked turkey bowl with cabbage,D
6,602ff7a159d28fdae8d5db62,after,2,1,374,Smoked turkey over loaded fries,D
6,602ff7a159d28fdae8d5db62,after,2,2,401,Duck in cream sauce over cheesy potatoes,D
6,602ff7a159d28fdae8d5db62,after,2,3,411,"Fried chicken with cheesy potatoes, sweet corn & creamed spinach",D
6,602ff7a159d28fdae8d5db62,after,2,4,397,"Turkey with loaded fries, leeks & creamed spinach",D
6,602ff7a159d28fdae8d5db62,after,2,5,162,Duck and cabbage brown rice mix,B
6,602ff7a159d28fdae8d5db62,after,3,1,390,Roasted Duck bowl with fried peppers,D
6,602ff7a159d28fdae8d5db62,after,3,2,406,Turkey in bbq sauce over buttery mashed potatoes,D
6,602ff7a159d28fdae8d5db62,after,3,3,208,Smoked turkey rice plate with peas,B
6,602ff7a159d28fdae8d5db62,after,3,4,546,Tangy Fried chicken with spinach & cheesy potatoes,E
6,602ff7a159d28fdae8d5db62,after,3,5,555,Turkey and buttered corn buttery mashed potatoes mix,E
6,602ff7a159d28fdae8d5db62,before,1,1,371,"Turkey with creamy pasta, peas, asparagus & tomatoes",D
6,602ff7a159d28fdae8d5db62,before,1,2,373,Duck with loaded fries and bell peppers,D
6,602ff7a159d28fdae8d5db62,before,1,3,552,Creamy chicken with butter rice & vegetables,E
6,602ff7a159d28fdae8d5db62,before,1,4,375,Duck and buttered corn mac and cheese mix,D
6,602ff7a159d28fdae8d5db62,before,1,5,377,Smoked turkey bowl with cabbage,D
6,602ff7a159d28fdae8d5db62,before,2,1,374,Smoked turkey over loaded fries,D
6,602ff7a159d28fdae8d5db62,before,2,2,401,Duck in cream sauce over cheesy potatoes,D
6,602ff7a159d28fdae8d5db62,before,2,3,411,"Fried chicken with cheesy potatoes, sweet corn & creamed spinach",D
6,602ff7a159d28fdae8d5db62,before,2,4,397,"Turkey with loaded fries, leeks & creamed spinach",D
6,602ff7a159d28fdae8d5db62,before,2,5,540,Duck in spicy mayo over fried rice,E
6,602ff7a159d28fdae8d5db62,before,3,1,546,Tangy Fried chicken with spinach & cheesy potatoes,E
6,602ff7a159d28fdae8d5db62,before,3,2,390,Roasted Duck bowl with fried peppers,D
6,602ff7a159d28fdae8d5db62,before,3,3,406,Turkey in bbq sauce over buttery mashed potatoes,D
6,602ff7a159d28fdae8d5db62,before,3,4,555,Turkey and buttered corn buttery mashed potatoes mix,E
6,602ff7a159d28fdae8d5db62,before,3,5,417,Mediterranean Turkey over cheesy potatoes,D
6,60819ba1a8862e33495f8914,after,1,1,247,Chicken in soy sauce over creamy pasta,C
6,60819ba1a8862e33495f8914,after,1,2,354,Chicken and bell peppers sweet potatoes mix,C
6,60819ba1a8862e33495f8914,after,1,3,6,Chicken barley plate with bell peppers,A
6,60819ba1a8862e33495f8914,after,1,4,337,Chicken and broccoli loaded fries mix,C
6,60819ba1a8862e33495f8914,after,1,5,345,Smoked turkey fried rice plate with peas,C
6,60819ba1a8862e33495f8914,after,2,1,279,Duck brown rice plate with mushrooms,C
6,60819ba1a8862e33495f8914,after,2,2,251,"Mediterranean chicken with butter rice, squash, eggplant & tomatoes",C
6,60819ba1a8862e33495f8914,after,2,3,311,Smoked turkey and asparagus loaded fries mix,C
6,60819ba1a8862e33495f8914,after,2,4,240,"Chicken with pasta, kale & cabbage",B
6,60819ba1a8862e33495f8914,after,2,5,79,Tangy Chicken bowl with carrots,A
6,60819ba1a8862e33495f8914,after,3,1,303,Duck with potatoes and zucchini,C
6,60819ba1a8862e33495f8914,after,3,2,341,Buttery Turkey with bell peppers & bulgur,C
6,60819ba1a8862e33495f8914,after,3,3,205,Duck over bulgur,B
6,60819ba1a8862e33495f8914,after,3,4,390,Roasted Duck bowl with fried peppers,D
6,60819ba1a8862e33495f8914,after,3,5,87,Roasted Chicken bowl with beetroot,A
6,60819ba1a8862e33495f8914,before,1,1,247,Chicken in soy sauce over creamy pasta,C
6,60819ba1a8862e33495f8914,before,1,2,354,Chicken and bell peppers sweet potatoes mix,C
6,60819ba1a8862e33495f8914,before,1,3,337,Chicken and broccoli loaded fries mix,C
6,60819ba1a8862e33495f8914,before,1,4,345,Smoked turkey fried rice plate with peas,C
6,60819ba1a8862e33495f8914,before,1,5,257,Turkey in pesto over mac and cheese,C
6,60819ba1a8862e33495f8914,before,2,1,279,Duck brown rice plate with mushrooms,C
6,60819ba1a8862e33495f8914,before,2,2,251,"Mediterranean chicken with butter rice, squash, eggplant & tomatoes",C
6,60819ba1a8862e33495f8914,before,2,3,311,Smoked turkey and asparagus loaded fries mix,C
6,60819ba1a8862e33495f8914,before,2,4,540,Duck in spicy mayo over fried rice,E
6,60819ba1a8862e33495f8914,before,2,5,580,Buttery duck bowl with vegetables,E
6,60819ba1a8862e33495f8914,before,3,1,303,Duck with potatoes and zucchini,C
6,60819ba1a8862e33495f8914,before,3,2,341,Buttery Turkey with bell peppers & bulgur,C
6,60819ba1a8862e33495f8914,before,3,3,555,Turkey and buttered corn buttery mashed potatoes mix,E
6,60819ba1a8862e33495f8914,before,3,4,390,Roasted Duck bowl with fried peppers,D
6,60819ba1a8862e33495f8914,before,3,5,205,Duck over bulgur,B
6,60fc1f84103c6aa86a429ada,after,1,1,485,Bbq ribs with cheesy potatoes ,E
6,60fc1f84103c6aa86a429ada,after,1,2,538,Pork with buttery mashed potatoes and asparagus,E
6,60fc1f84103c6aa86a429ada,after,1,3,382,Pork belly in bbq sauce over cheesy potatoes,D
6,60fc1f84103c6aa86a429ada,after,1,4,358,Pork belly loaded fries plate with sweet corn,C
6,60fc1f84103c6aa86a429ada,after,1,5,458,Cheesy beef bowl ,D
6,60fc1f84103c6aa86a429ada,after,2,1,541,Beef and buttered corn butter rice mix,E
6,60fc1f84103c6aa86a429ada,after,2,2,464,Crispy Beef over butter rice,D
6,60fc1f84103c6aa86a429ada,after,2,3,450,"Veal with butter rice, spinach & fried eggplant",D
6,60fc1f84103c6aa86a429ada,after,2,4,522,Sesame Bbq ribs bowl with eggplant,E
6,60fc1f84103c6aa86a429ada,after,2,5,461,Pork garlic butter noodles plate with zucchini,D
6,60fc1f84103c6aa86a429ada,after,3,1,424,Smoky Pork belly over creamy pasta,D
6,60fc1f84103c6aa86a429ada,after,3,2,586,Buttery Roasted ham with buttered corn & garlic butter noodles,E
6,60fc1f84103c6aa86a429ada,after,3,3,507,Roasted ham in bbq sauce over loaded fries,E
6,60fc1f84103c6aa86a429ada,after,3,4,283,"Sausage with cheesy potatoes, carrots, roasted garlic & beetroot",C
6,60fc1f84103c6aa86a429ada,after,3,5,596,Pork in four cheese sauce over butter rice,E
6,60fc1f84103c6aa86a429ada,before,1,1,485,Bbq ribs with cheesy potatoes ,E
6,60fc1f84103c6aa86a429ada,before,1,2,538,Pork with buttery mashed potatoes and asparagus,E
6,60fc1f84103c6aa86a429ada,before,1,3,490,Pork belly in ranch sauce over cheesy potatoes,E
6,60fc1f84103c6aa86a429ada,before,1,4,382,Pork belly in bbq sauce over cheesy potatoes,D
6,60fc1f84103c6aa86a429ada,before,1,5,499,Sausage with mac and cheese and broccoli,E
6,60fc1f84103c6aa86a429ada,before,2,1,541,Beef and buttered corn butter rice mix,E
6,60fc1f84103c6aa86a429ada,before,2,2,522,Sesame Bbq ribs bowl with eggplant,E
6,60fc1f84103c6aa86a429ada,before,2,3,572,Roasted ham and spinach mac and cheese mix,E
6,60fc1f84103c6aa86a429ada,before,2,4,464,Crispy Beef over butter rice,D
6,60fc1f84103c6aa86a429ada,before,2,5,595,Mediterranean Meatballs with squash & creamy pasta,E
6,60fc1f84103c6aa86a429ada,before,3,1,586,Buttery Roasted ham with buttered corn & garlic butter noodles,E
6,60fc1f84103c6aa86a429ada,before,3,2,507,Roasted ham in bbq sauce over loaded fries,E
6,60fc1f84103c6aa86a429ada,before,3,3,596,Pork in four cheese sauce over butter rice,E
6,60fc1f84103c6aa86a429ada,before,3,4,503,"Pork with mac and cheese, beetroot & fried eggplant",E
6,60fc1f84103c6aa86a429ada,before,3,5,424,Smoky Pork belly over creamy pasta,D
6,6234a3d5cd2f63c705e5842d,after,1,1,470,Shrimp with loaded fries & vegetables,D
6,6234a3d5cd2f63c705e5842d,after,1,2,380,Grilled Shrimp tempura bowl with squash,D
6,6234a3d5cd2f63c705e5842d,after,1,3,297,Crispy Meatballs bowl with buttered corn,C
6,6234a3d5cd2f63c705e5842d,after,1,4,68,Roasted ham with bulgur & vegetables,A
6,6234a3d5cd2f63c705e5842d,after,1,5,459,Shrimp loaded fries plate,D
6,6234a3d5cd2f63c705e5842d,after,2,1,399,Grilled Shrimp tempura with eggplant & cheesy potatoes,D
6,6234a3d5cd2f63c705e5842d,after,2,2,339,"Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli",C
6,6234a3d5cd2f63c705e5842d,after,2,3,464,Crispy Beef over butter rice,D
6,6234a3d5cd2f63c705e5842d,after,2,4,340,Tangy Shrimp tempura over butter rice,C
6,6234a3d5cd2f63c705e5842d,after,2,5,309,Calamari in tahini sauce over udon noodles,C
6,6234a3d5cd2f63c705e5842d,after,3,1,262,"Calamari with potatoes, carrots & broccoli",C
6,6234a3d5cd2f63c705e5842d,after,3,2,320,Shrimp tempura with couscous and bell peppers,C
6,6234a3d5cd2f63c705e5842d,after,3,3,378,Crispy Shrimp over creamy pasta,D
6,6234a3d5cd2f63c705e5842d,after,3,4,387,Roasted Veal bowl with caramelized onions,D
6,6234a3d5cd2f63c705e5842d,after,3,5,56,Beef bulgur bowl with asparagus & broccoli,A
6,6234a3d5cd2f63c705e5842d,before,1,1,470,Shrimp with loaded fries & vegetables,D
6,6234a3d5cd2f63c705e5842d,before,1,2,380,Grilled Shrimp tempura bowl with squash,D
6,6234a3d5cd2f63c705e5842d,before,1,3,538,Pork with buttery mashed potatoes and asparagus,E
6,6234a3d5cd2f63c705e5842d,before,1,4,459,Shrimp loaded fries plate,D
6,6234a3d5cd2f63c705e5842d,before,1,5,587,Sausage with fried rice & vegetables in creamy sauce,E
6,6234a3d5cd2f63c705e5842d,before,2,1,399,Grilled Shrimp tempura with eggplant & cheesy potatoes,D
6,6234a3d5cd2f63c705e5842d,before,2,2,464,Crispy Beef over butter rice,D
6,6234a3d5cd2f63c705e5842d,before,2,3,339,"Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli",C
6,6234a3d5cd2f63c705e5842d,before,2,4,450,"Veal with butter rice, spinach & fried eggplant",D
6,6234a3d5cd2f63c705e5842d,before,2,5,461,Pork garlic butter noodles plate with zucchini,D
6,6234a3d5cd2f63c705e5842d,before,3,1,508,Zesty Meatballs bowl with creamed spinach,E
6,6234a3d5cd2f63c705e5842d,before,3,2,378,Crispy Shrimp over creamy pasta,D
6,6234a3d5cd2f63c705e5842d,before,3,3,557,Roasted Meatballs over mac and cheese,E
6,6234a3d5cd2f63c705e5842d,before,3,4,387,Roasted Veal bowl with caramelized onions,D
6,6234a3d5cd2f63c705e5842d,before,3,5,586,Buttery Roasted ham with buttered corn & garlic butter noodles,E
6,62a1d848cc2237ff6738870f,after,1,1,253,Zesty Fried chicken with green beans & garlic butter noodles,C
6,62a1d848cc2237ff6738870f,after,1,2,294,Duck brown rice plate with bell peppers,C
6,62a1d848cc2237ff6738870f,after,1,3,307,Creamy Fried chicken over buttery mashed potatoes,C
6,62a1d848cc2237ff6738870f,after,1,4,345,Smoked turkey fried rice plate with peas,C
6,62a1d848cc2237ff6738870f,after,1,5,247,Chicken in soy sauce over creamy pasta,C
6,62a1d848cc2237ff6738870f,after,2,1,280,"Fried chicken with loaded fries, fried onions & cauliflower",C
6,62a1d848cc2237ff6738870f,after,2,2,300,Sesame Smoked turkey over bulgur,C
6,62a1d848cc2237ff6738870f,after,2,3,251,"Mediterranean chicken with butter rice, squash, eggplant & tomatoes",C
6,62a1d848cc2237ff6738870f,after,2,4,311,Smoked turkey and asparagus loaded fries mix,C
6,62a1d848cc2237ff6738870f,after,2,5,279,Duck brown rice plate with mushrooms,C
6,62a1d848cc2237ff6738870f,after,3,1,303,Duck with potatoes and zucchini,C
6,62a1d848cc2237ff6738870f,after,3,2,341,Buttery Turkey with bell peppers & bulgur,C
6,62a1d848cc2237ff6738870f,after,3,3,393,Buttery Fried chicken with fried peppers & mac and cheese,D
